time_us,aligned_input_v,captured_output_v
9.680000000000000826e-01,2.305054835721732920e-01,2.312009999999999899e-01
9.760000000000000897e-01,2.371498922823901678e-01,2.377930000000000044e-01
9.839999999999999858e-01,2.437124860645024094e-01,2.429199999999999970e-01
9.919999999999999929e-01,2.501828631570504058e-01,2.506099999999999994e-01
1.000000000000000000e+00,2.565507772838557798e-01,2.570799999999999752e-01
1.008000000000000007e+00,2.628061562986848121e-01,2.609859999999999958e-01
1.016000000000000014e+00,2.689391205125567508e-01,2.687990000000000101e-01
1.024000000000000021e+00,2.749400006702516497e-01,2.747800000000000242e-01
1.032000000000000028e+00,2.807993555432042321e-01,2.806400000000000006e-01
1.040000000000000036e+00,2.865079891066785733e-01,2.852779999999999760e-01
1.048000000000000043e+00,2.920569672698725694e-01,2.916259999999999963e-01
1.055999999999999828e+00,2.974376341284177272e-01,2.969970000000000110e-01
1.064000000000000057e+00,3.026416277096133922e-01,3.021240000000000037e-01
1.072000000000000064e+00,3.076608951816588999e-01,3.065189999999999859e-01
1.080000000000000071e+00,3.124877074991233017e-01,3.129879999999999884e-01
1.088000000000000078e+00,3.171146734579279869e-01,3.175049999999999817e-01
1.095999999999999863e+00,3.215347531341865017e-01,3.217769999999999797e-01
1.103999999999999870e+00,3.257412706823772375e-01,3.259279999999999955e-01
1.111999999999999877e+00,3.297279264694913947e-01,3.288570000000000104e-01
1.120000000000000107e+00,3.334888085230097166e-01,3.331299999999999817e-01
1.128000000000000114e+00,3.370184032718163136e-01,3.370360000000000023e-01
1.135999999999999899e+00,3.403116055604460399e-01,3.409420000000000228e-01
1.143999999999999906e+00,3.433637279183889279e-01,3.409420000000000228e-01
1.151999999999999913e+00,3.461705090675361585e-01,3.442379999999999884e-01
1.159999999999999920e+00,3.487281216522407634e-01,3.478999999999999870e-01
1.168000000000000149e+00,3.510331791778859012e-01,3.482669999999999932e-01
1.176000000000000156e+00,3.530827421452985004e-01,3.518069999999999808e-01
1.183999999999999941e+00,3.548743233698124500e-01,3.531489999999999907e-01
1.191999999999999948e+00,3.564058924752761537e-01,3.533939999999999859e-01
1.199999999999999956e+00,3.576758795548020675e-01,3.574220000000000175e-01
1.207999999999999963e+00,3.586831779915794494e-01,3.574220000000000175e-01
1.216000000000000192e+00,3.594271464346024403e-01,3.579100000000000059e-01
1.223999999999999977e+00,3.599076099257100259e-01,3.568120000000000180e-01
1.231999999999999984e+00,3.601248601758811341e-01,3.585209999999999786e-01
1.239999999999999991e+00,3.600796549902833266e-01,3.585209999999999786e-01
1.247999999999999998e+00,3.597732168431248545e-01,3.569339999999999735e-01
1.256000000000000005e+00,3.592072306049142738e-01,3.552250000000000130e-01
1.264000000000000012e+00,3.583838404262757460e-01,3.549800000000000177e-01
1.272000000000000020e+00,3.573056457840104727e-01,3.546139999999999848e-01
1.280000000000000027e+00,3.559756966966215463e-01,3.537600000000000189e-01
1.288000000000000034e+00,3.543974881180369518e-01,3.524169999999999803e-01
1.296000000000000041e+00,3.525749535197645890e-01,3.505860000000000087e-01
1.303999999999999826e+00,3.505124576731944996e-01,3.476560000000000206e-01
1.312000000000000055e+00,3.482147886452228724e-01,3.447270000000000056e-01
1.320000000000000062e+00,3.456871490218113574e-01,3.431400000000000006e-01
1.328000000000000069e+00,3.429351463754965468e-01,3.394780000000000020e-01
1.336000000000000076e+00,3.399647829942573085e-01,3.358149999999999746e-01
1.343999999999999861e+00,3.367824448904804813e-01,3.342289999999999983e-01
1.351999999999999869e+00,3.333948901100922124e-01,3.315429999999999766e-01
1.359999999999999876e+00,3.298092363631931478e-01,3.260500000000000065e-01
1.368000000000000105e+00,3.260329479987740253e-01,3.226319999999999744e-01
1.376000000000000112e+00,3.220738223472884854e-01,3.192139999999999977e-01
1.383999999999999897e+00,3.179399754560103819e-01,3.154299999999999882e-01
1.391999999999999904e+00,3.136398272432151524e-01,3.105470000000000175e-01
1.399999999999999911e+00,3.091820860982785746e-01,3.057860000000000023e-01
1.407999999999999918e+00,3.045757329558084203e-01,3.018799999999999817e-01
1.416000000000000147e+00,2.998300048728711475e-01,2.963870000000000116e-01
1.424000000000000155e+00,2.949543781392954256e-01,2.905269999999999797e-01
1.431999999999999940e+00,2.899585509518765036e-01,2.853999999999999870e-01
1.439999999999999947e+00,2.848524256841096780e-01,2.795409999999999839e-01
1.447999999999999954e+00,2.796460907838113075e-01,2.763669999999999738e-01
1.455999999999999961e+00,2.743498023316705003e-01,2.711180000000000256e-01
1.464000000000000190e+00,2.689739652943944903e-01,2.645259999999999834e-01
1.471999999999999975e+00,2.635291145066605556e-01,2.598880000000000079e-01
1.479999999999999982e+00,2.580258954165913776e-01,2.539060000000000206e-01
1.487999999999999989e+00,2.524750446298953954e-01,2.486569999999999891e-01
1.495999999999999996e+00,2.468873702881882737e-01,2.427980000000000138e-01
1.504000000000000004e+00,2.412737323173025361e-01,2.369380000000000097e-01
1.512000000000000011e+00,2.356450225816477950e-01,2.318119999999999903e-01
1.520000000000000018e+00,2.300121449808310847e-01,2.260739999999999972e-01
1.528000000000000025e+00,2.243859955248811711e-01,2.204589999999999883e-01
1.536000000000000032e+00,2.187774424244304516e-01,2.158200000000000118e-01
1.544000000000000039e+00,2.131973062322058965e-01,2.093510000000000093e-01
1.551999999999999824e+00,2.076563400720675967e-01,2.036129999999999884e-01
1.560000000000000053e+00,2.021652099916866063e-01,1.988530000000000020e-01
1.568000000000000060e+00,1.967344754747202551e-01,1.929929999999999979e-01
1.576000000000000068e+00,1.913745701480585315e-01,1.853029999999999955e-01
1.584000000000000075e+00,1.860957827193508440e-01,1.840819999999999956e-01
1.591999999999999860e+00,1.809082381796094374e-01,1.767579999999999985e-01
1.599999999999999867e+00,1.758218793052008511e-01,1.710210000000000063e-01
1.608000000000000096e+00,1.708464484929844152e-01,1.680909999999999904e-01
1.616000000000000103e+00,1.659914699617567047e-01,1.624760000000000093e-01
1.624000000000000110e+00,1.612662323524856889e-01,1.580809999999999993e-01
1.631999999999999895e+00,1.566797717590977523e-01,1.521000000000000130e-01
1.639999999999999902e+00,1.522408552207833443e-01,1.489260000000000028e-01
1.647999999999999909e+00,1.479579647059599545e-01,1.442869999999999986e-01
1.655999999999999917e+00,1.438392816171182031e-01,1.406250000000000000e-01
1.664000000000000146e+00,1.398926718448386675e-01,1.358640000000000125e-01
1.672000000000000153e+00,1.361256713982551825e-01,1.309809999999999863e-01
1.679999999999999938e+00,1.325454726381970760e-01,1.307369999999999921e-01
1.687999999999999945e+00,1.291589111381334642e-01,1.265870000000000051e-01
1.695999999999999952e+00,1.259724531969038941e-01,1.220699999999999980e-01
1.703999999999999959e+00,1.229921840260284338e-01,1.187740000000000046e-01
1.712000000000000188e+00,1.202237966331552443e-01,1.175540000000000057e-01
1.719999999999999973e+00,1.176725814219395511e-01,1.156009999999999954e-01
1.727999999999999980e+00,1.153434165273320572e-01,1.112059999999999993e-01
1.735999999999999988e+00,1.132407589039236273e-01,1.102289999999999937e-01
1.743999999999999995e+00,1.113686361836050270e-01,1.088869999999999977e-01
1.752000000000000002e+00,1.097306393174085903e-01,1.074220000000000036e-01
1.760000000000000009e+00,1.083299160149605589e-01,1.063230000000000008e-01
1.768000000000000016e+00,1.071691649935175017e-01,1.041259999999999963e-01
1.776000000000000023e+00,1.062506310470858889e-01,1.027829999999999994e-01
1.784000000000000030e+00,1.055761009446231774e-01,1.026610000000000023e-01
1.792000000000000037e+00,1.051469001648074469e-01,1.026610000000000023e-01
1.799999999999999822e+00,1.049638904733365408e-01,1.032710000000000017e-01
1.808000000000000052e+00,1.050274683471776049e-01,1.022949999999999970e-01
1.816000000000000059e+00,1.053375642486434477e-01,1.043700000000000044e-01
1.824000000000000066e+00,1.058936427506210615e-01,1.014400000000000024e-01
1.832000000000000073e+00,1.066947035127236709e-01,1.043700000000000044e-01
1.839999999999999858e+00,1.077392831065844270e-01,1.059569999999999956e-01
1.847999999999999865e+00,1.090254576869609388e-01,1.064449999999999980e-01
1.856000000000000094e+00,1.105508465037735588e-01,1.088869999999999977e-01
1.864000000000000101e+00,1.123126162486709212e-01,1.101069999999999965e-01
1.872000000000000108e+00,1.143074862281835274e-01,1.132810000000000067e-01
1.879999999999999893e+00,1.165317343540296924e-01,1.147460000000000008e-01
1.887999999999999901e+00,1.189812039396356408e-01,1.176760000000000028e-01
1.895999999999999908e+00,1.216513112904657329e-01,1.215819999999999956e-01
1.903999999999999915e+00,1.245370540743106907e-01,1.228029999999999955e-01
1.912000000000000144e+00,1.276330204562527160e-01,1.269530000000000103e-01
1.919999999999999929e+00,1.309333989816381938e-01,1.292719999999999980e-01
1.927999999999999936e+00,1.344319891890149721e-01,1.330570000000000086e-01
1.936000000000000165e+00,1.381222129336676097e-01,1.378169999999999951e-01
1.943999999999999950e+00,1.419971264010796708e-01,1.398929999999999896e-01
1.952000000000000179e+00,1.460494327883953836e-01,1.447749999999999870e-01
1.959999999999999964e+00,1.502714956307381611e-01,1.500239999999999907e-01
1.967999999999999972e+00,1.546553527480558909e-01,1.546629999999999949e-01
1.975999999999999757e+00,1.591927307870448505e-01,1.578370000000000051e-01
1.983999999999999986e+00,1.638750603316017074e-01,1.646730000000000138e-01
1.992000000000000215e+00,1.686934915542287472e-01,1.682130000000000014e-01
2.000000000000000000e+00,1.736389103798273714e-01,1.739499999999999935e-01
2.008000000000000007e+00,1.787019551323658084e-01,1.783450000000000035e-01
2.016000000000000014e+00,1.838730336340531346e-01,1.828609999999999958e-01
2.024000000000000021e+00,1.891423407257952216e-01,1.903080000000000049e-01
2.032000000000000028e+00,1.944998761769630991e-01,1.947019999999999862e-01
2.040000000000000036e+00,1.999354629517803295e-01,1.989750000000000130e-01
2.048000000000000043e+00,2.054387657989883709e-01,2.050780000000000103e-01
2.056000000000000050e+00,2.109993101308635099e-01,2.108150000000000024e-01
2.064000000000000057e+00,2.166065011571196297e-01,2.165529999999999955e-01
2.071999999999999620e+00,2.222496432387842391e-01,2.209470000000000045e-01
2.080000000000000071e+00,2.279179594267066733e-01,2.261960000000000082e-01
2.088000000000000078e+00,2.336006111490525894e-01,2.342529999999999890e-01
2.096000000000000085e+00,2.392867180118394832e-01,2.401119999999999921e-01
2.104000000000000092e+00,2.449653776763744684e-01,2.432860000000000023e-01
2.111999999999999655e+00,2.506256857773183633e-01,2.520749999999999935e-01
2.120000000000000107e+00,2.562567558450132843e-01,2.550049999999999817e-01
2.128000000000000114e+00,2.618477391957158562e-01,2.611080000000000068e-01
2.136000000000000121e+00,2.673878447534338565e-01,2.674560000000000271e-01
2.144000000000000128e+00,2.728663587671747437e-01,2.725830000000000197e-01
2.151999999999999691e+00,2.782726643876351491e-01,2.783200000000000118e-01
2.160000000000000142e+00,2.835962610675816786e-01,2.843019999999999992e-01
2.167999999999999705e+00,2.888267837505258395e-01,2.886960000000000082e-01
2.176000000000000156e+00,2.939540218126595050e-01,2.927250000000000130e-01
2.184000000000000163e+00,2.989679377234836788e-01,2.971190000000000220e-01
2.191999999999999726e+00,3.038586853910678620e-01,3.056639999999999913e-01
2.200000000000000178e+00,3.086166281584512561e-01,3.078609999999999958e-01
2.207999999999999741e+00,3.132323564183492892e-01,3.127440000000000220e-01
2.216000000000000192e+00,3.176967048139964778e-01,3.171390000000000042e-01
2.223999999999999755e+00,3.220007689947490537e-01,3.208010000000000028e-01
2.231999999999999762e+00,3.261359218958478912e-01,3.255620000000000180e-01
2.240000000000000213e+00,3.300938295126364941e-01,3.301999999999999935e-01
2.247999999999999776e+00,3.338664661404386336e-01,3.336180000000000256e-01
2.256000000000000227e+00,3.374461290522772772e-01,3.363039999999999918e-01
2.263999999999999790e+00,3.408254525876477925e-01,3.404539999999999789e-01
2.271999999999999797e+00,3.439974216266250551e-01,3.415529999999999955e-01
2.280000000000000249e+00,3.469553844247132424e-01,3.455810000000000271e-01
2.287999999999999812e+00,3.496930647850114982e-01,3.496090000000000031e-01
2.296000000000000263e+00,3.522045735454738535e-01,3.505860000000000087e-01
2.303999999999999826e+00,3.544844193603005067e-01,3.543700000000000183e-01
2.312000000000000277e+00,3.565275187557765957e-01,3.541259999999999963e-01
2.319999999999999840e+00,3.583292054422072548e-01,3.560789999999999789e-01
2.327999999999999847e+00,3.598852388649481648e-01,3.588870000000000116e-01
2.336000000000000298e+00,3.611918119789248593e-01,3.588870000000000116e-01
2.343999999999999861e+00,3.622455582324506373e-01,3.604740000000000166e-01
2.352000000000000313e+00,3.630435577475900066e-01,3.610840000000000161e-01
2.359999999999999876e+00,3.635833426857928430e-01,3.632810000000000206e-01
2.367999999999999883e+00,3.638629017889983275e-01,3.627929999999999766e-01
2.376000000000000334e+00,3.638806840879232340e-01,3.613279999999999825e-01
2.383999999999999897e+00,3.636356017707615407e-01,3.623049999999999882e-01
2.392000000000000348e+00,3.631270322070616063e-01,3.613279999999999825e-01
2.399999999999999911e+00,3.623548191230811510e-01,3.597409999999999775e-01
2.407999999999999918e+00,3.613192729264781966e-01,3.593750000000000000e-01
2.415999999999999925e+00,3.600211701797391139e-01,3.574220000000000175e-01
2.423999999999999932e+00,3.584617522233077835e-01,3.551030000000000020e-01
2.432000000000000384e+00,3.566427229509238628e-01,3.535159999999999969e-01
2.439999999999999947e+00,3.545662457412314117e-01,3.526610000000000023e-01
2.447999999999999954e+00,3.522349395512566206e-01,3.493649999999999811e-01
2.455999999999999961e+00,3.496518741788809947e-01,3.446040000000000214e-01
2.463999999999999968e+00,3.468205647029599104e-01,3.432620000000000116e-01
2.471999999999999975e+00,3.437449651112269300e-01,3.417970000000000175e-01
2.479999999999999982e+00,3.404294611276188487e-01,3.353269999999999862e-01
2.487999999999999989e+00,3.368788622521075027e-01,3.331299999999999817e-01
2.495999999999999996e+00,3.330983930275646099e-01,3.317869999999999986e-01
2.504000000000000004e+00,3.290936835496039436e-01,3.260500000000000065e-01
2.512000000000000011e+00,3.248707592367121033e-01,3.199460000000000082e-01
2.520000000000000018e+00,3.204360298793462181e-01,3.171390000000000042e-01
2.528000000000000025e+00,3.157962779879774917e-01,3.126220000000000110e-01
2.536000000000000032e+00,3.109586464613497414e-01,3.063960000000000017e-01
2.544000000000000039e+00,3.059306255974613142e-01,3.015140000000000042e-01
2.552000000000000046e+00,3.007200394709677038e-01,2.971190000000000220e-01
2.560000000000000053e+00,2.953350317018796356e-01,2.917480000000000073e-01
2.567999999999999616e+00,2.897840506415169104e-01,2.840579999999999772e-01
2.576000000000000068e+00,2.840758340027658702e-01,2.801509999999999834e-01
2.584000000000000075e+00,2.782193929626836093e-01,2.745360000000000023e-01
2.592000000000000082e+00,2.722239957664665533e-01,2.684329999999999772e-01
2.600000000000000089e+00,2.660991508627100766e-01,2.626950000000000118e-01
2.607999999999999652e+00,2.598545896007314893e-01,2.569580000000000197e-01
2.616000000000000103e+00,2.535002485215441803e-01,2.493900000000000006e-01
2.624000000000000110e+00,2.470462512747983452e-01,2.436520000000000075e-01
2.632000000000000117e+00,2.405028901946892061e-01,2.360839999999999883e-01
2.640000000000000124e+00,2.338806075684684849e-01,2.286380000000000079e-01
2.647999999999999687e+00,2.271899766317331537e-01,2.233890000000000042e-01
2.656000000000000139e+00,2.204416823251886537e-01,2.152100000000000124e-01
2.663999999999999702e+00,2.136465018479967726e-01,2.082519999999999927e-01
2.672000000000000153e+00,2.068152850432108392e-01,2.020260000000000111e-01
2.680000000000000160e+00,1.999589346510887433e-01,1.961670000000000080e-01
2.687999999999999723e+00,1.930883864663232308e-01,1.881099999999999994e-01
2.696000000000000174e+00,1.862145894354162723e-01,1.823730000000000073e-01
2.703999999999999737e+00,1.793484857305022162e-01,1.752930000000000044e-01
2.712000000000000188e+00,1.725009908360071731e-01,1.679690000000000072e-01
2.719999999999999751e+00,1.656829736844717960e-01,1.619869999999999921e-01
2.727999999999999758e+00,1.589052368778041957e-01,1.522219999999999962e-01
2.736000000000000210e+00,1.521784970300524009e-01,1.478269999999999862e-01
2.743999999999999773e+00,1.455133652675755229e-01,1.422120000000000051e-01
2.752000000000000224e+00,1.389203279222071263e-01,1.346440000000000137e-01
2.759999999999999787e+00,1.324097274526369050e-01,1.289059999999999928e-01
2.767999999999999794e+00,1.259917436288424952e-01,1.214599999999999985e-01
2.776000000000000245e+00,1.196763750139057531e-01,1.156009999999999954e-01
2.783999999999999808e+00,1.134734207770060760e-01,1.087650000000000006e-01
2.792000000000000259e+00,1.073924628707969287e-01,1.025390000000000051e-01
2.799999999999999822e+00,1.014428486056761641e-01,9.704599999999999338e-02
2.807999999999999829e+00,9.563367365276877197e-02,9.130900000000000127e-02
2.815999999999999837e+00,8.997376550663188643e-02,8.679199999999999415e-02
2.823999999999999844e+00,8.447166743787168364e-02,7.910200000000000564e-02
2.832000000000000295e+00,7.913562296495060822e-02,7.568400000000000127e-02
2.839999999999999858e+00,7.397356087353396115e-02,7.153299999999999936e-02
2.848000000000000309e+00,6.899308081071184318e-02,6.591800000000000437e-02
2.855999999999999872e+00,6.420143948038434245e-02,6.018099999999999838e-02
2.863999999999999879e+00,5.960553746501166122e-02,5.627399999999999763e-02
2.872000000000000330e+00,5.521190669777165799e-02,5.090299999999999686e-02
2.879999999999999893e+00,5.102669860799392831e-02,4.589800000000000130e-02
2.888000000000000345e+00,4.705567296150319628e-02,4.235799999999999982e-02
2.895999999999999908e+00,4.330418741623573431e-02,4.150399999999999923e-02
2.903999999999999915e+00,3.977718781219412303e-02,3.576700000000000018e-02
2.911999999999999922e+00,3.647919921345629812e-02,3.185999999999999943e-02
2.919999999999999929e+00,3.341431771859046385e-02,3.210400000000000059e-02
2.928000000000000380e+00,3.058620305441696330e-02,2.832000000000000142e-02
2.935999999999999943e+00,2.799807196663486875e-02,2.392599999999999935e-02
2.943999999999999950e+00,2.565269241937527880e-02,2.417000000000000051e-02
2.951999999999999957e+00,2.355237861426218160e-02,2.087400000000000019e-02
2.959999999999999964e+00,2.169898683807379783e-02,1.818799999999999931e-02
2.967999999999999972e+00,2.009391214657617331e-02,1.879899999999999974e-02
2.975999999999999979e+00,1.873808589058279656e-02,1.562500000000000000e-02
2.983999999999999986e+00,1.763197408875199351e-02,1.452600000000000072e-02
2.991999999999999993e+00,1.677557665008742871e-02,1.525899999999999999e-02
3.000000000000000000e+00,1.616842744756174025e-02,1.306200000000000069e-02
3.008000000000000007e+00,1.580959524272266409e-02,1.452600000000000072e-02
3.016000000000000014e+00,1.569768545959448688e-02,1.403800000000000013e-02
3.024000000000000021e+00,1.583084280463141480e-02,1.281700000000000027e-02
3.032000000000000028e+00,1.620675472794108618e-02,1.379400000000000071e-02
3.040000000000000036e+00,1.682265571945598670e-02,1.538100000000000057e-02
3.048000000000000043e+00,1.767533243220940561e-02,1.611299999999999885e-02
3.056000000000000050e+00,1.876112962336179760e-02,1.647900000000000059e-02
3.063999999999999613e+00,2.007595690213262452e-02,1.831100000000000089e-02
3.072000000000000064e+00,2.161529627231553730e-02,1.965300000000000033e-02
3.080000000000000071e+00,2.337421045561164507e-02,2.148399999999999962e-02
3.088000000000000078e+00,2.534735198058192182e-02,2.331499999999999892e-02
3.096000000000000085e+00,2.752897302062951024e-02,2.722199999999999967e-02
3.103999999999999648e+00,2.991293596305269822e-02,2.770999999999999852e-02
3.112000000000000099e+00,3.249272468987416534e-02,3.149400000000000116e-02
3.120000000000000107e+00,3.526145654985235467e-02,3.405799999999999800e-02
3.128000000000000114e+00,3.821189499982576010e-02,3.674299999999999788e-02
3.136000000000000121e+00,4.133646289230712145e-02,4.125999999999999807e-02
3.143999999999999684e+00,4.462725638507935438e-02,4.260300000000000198e-02
3.152000000000000135e+00,4.807605944739663101e-02,4.772900000000000059e-02
3.159999999999999698e+00,5.167435893631406457e-02,5.249000000000000193e-02
3.168000000000000149e+00,5.541336021562363184e-02,5.480999999999999761e-02
3.176000000000000156e+00,5.928400328889008725e-02,5.676300000000000096e-02
3.183999999999999719e+00,6.327697941713121554e-02,6.201199999999999768e-02
3.192000000000000171e+00,6.738274819081255251e-02,6.518599999999999395e-02
3.199999999999999734e+00,7.159155502499707502e-02,7.019000000000000239e-02
3.208000000000000185e+00,7.589344904570449746e-02,7.507300000000000084e-02
3.216000000000000192e+00,8.027830133484466224e-02,7.971200000000000507e-02
3.223999999999999755e+00,8.473582350040888278e-02,8.386200000000000598e-02
3.232000000000000206e+00,8.925558653802678766e-02,8.911099999999999577e-02
3.239999999999999769e+00,9.382703994946457737e-02,9.314000000000000057e-02
3.248000000000000220e+00,9.843953108315633971e-02,9.643599999999999395e-02
3.255999999999999783e+00,1.030823246614725880e-01,1.024169999999999942e-01
3.263999999999999790e+00,1.077446224590778712e-01,1.071779999999999955e-01
3.272000000000000242e+00,1.124155830964604641e-01,1.123050000000000020e-01
3.279999999999999805e+00,1.170843419125018325e-01,1.163330000000000058e-01
3.288000000000000256e+00,1.217400308798103903e-01,1.206050000000000039e-01
3.295999999999999819e+00,1.263717985264689592e-01,1.263430000000000109e-01
3.303999999999999826e+00,1.309688298278291196e-01,1.301269999999999927e-01
3.311999999999999833e+00,1.355203660320480896e-01,1.346440000000000137e-01
3.319999999999999840e+00,1.400157243831721687e-01,1.402589999999999948e-01
3.328000000000000291e+00,1.444443177057677941e-01,1.428220000000000045e-01
3.335999999999999854e+00,1.487956738153560776e-01,1.488039999999999918e-01
3.344000000000000306e+00,1.530594547192096200e-01,1.531980000000000008e-01
3.351999999999999869e+00,1.572254755724738218e-01,1.568599999999999994e-01
3.359999999999999876e+00,1.612837233550025728e-01,1.597899999999999876e-01
3.368000000000000327e+00,1.652243752348183103e-01,1.655270000000000075e-01
3.375999999999999890e+00,1.690378165846810055e-01,1.694340000000000013e-01
3.384000000000000341e+00,1.727146586188712529e-01,1.710210000000000063e-01
3.391999999999999904e+00,1.762457556179988227e-01,1.755369999999999986e-01
3.399999999999999911e+00,1.796222217103917163e-01,1.784669999999999868e-01
3.407999999999999918e+00,1.828354471794375880e-01,1.824949999999999906e-01
3.415999999999999925e+00,1.858771142671023224e-01,1.845700000000000118e-01
3.424000000000000377e+00,1.887392124447873076e-01,1.883539999999999937e-01
3.431999999999999940e+00,1.914140531236406817e-01,1.910399999999999876e-01
3.439999999999999947e+00,1.938942837774760841e-01,1.939700000000000035e-01
3.447999999999999954e+00,1.961729014525170622e-01,1.943360000000000087e-01
3.455999999999999961e+00,1.982432656393044723e-01,1.968989999999999907e-01
3.464000000000000412e+00,2.000991104832691714e-01,1.998290000000000066e-01
3.471999999999999975e+00,2.017345563116846319e-01,1.999509999999999899e-01
3.479999999999999982e+00,2.031441204559501224e-01,2.012940000000000007e-01
3.487999999999999989e+00,2.043227273494545859e-01,2.020260000000000111e-01
3.495999999999999996e+00,2.052657178825836592e-01,2.028810000000000058e-01
3.504000000000000004e+00,2.059688579977921041e-01,2.030029999999999890e-01
3.512000000000000011e+00,2.064283465090515635e-01,2.058109999999999939e-01
3.520000000000000018e+00,2.066408221313987825e-01,2.047120000000000051e-01
3.528000000000000025e+00,2.066033697077477305e-01,2.053220000000000045e-01
3.536000000000000032e+00,2.063135256216003799e-01,2.036129999999999884e-01
3.544000000000000039e+00,2.057692823857716902e-01,2.032470000000000110e-01
3.552000000000000046e+00,2.049690923987496083e-01,2.036129999999999884e-01
3.559999999999999609e+00,2.039118708618335440e-01,2.003169999999999951e-01
3.568000000000000060e+00,2.025969978517189740e-01,1.988530000000000020e-01
3.576000000000000068e+00,2.010243195447459219e-01,1.986080000000000068e-01
3.584000000000000075e+00,1.991941485905721343e-01,1.960449999999999970e-01
3.592000000000000082e+00,1.971072636345838902e-01,1.942139999999999977e-01
3.599999999999999645e+00,1.947649079899166913e-01,1.922609999999999875e-01
3.608000000000000096e+00,1.921687874615006231e-01,1.893309999999999993e-01
3.616000000000000103e+00,1.893210673261041532e-01,1.864010000000000111e-01
3.624000000000000110e+00,1.862243684738828786e-01,1.829830000000000068e-01
3.632000000000000117e+00,1.828817627184689265e-01,1.802980000000000138e-01
3.639999999999999680e+00,1.792967672841642157e-01,1.772459999999999869e-01
3.648000000000000131e+00,1.754733384802902585e-01,1.711429999999999896e-01
3.655999999999999694e+00,1.714158645742416276e-01,1.672359999999999958e-01
3.664000000000000146e+00,1.671291578762412466e-01,1.640620000000000134e-01
3.672000000000000153e+00,1.626184460502480833e-01,1.589359999999999939e-01
3.679999999999999716e+00,1.578893626668721184e-01,1.539310000000000123e-01
3.688000000000000167e+00,1.529479370155266693e-01,1.502690000000000137e-01
3.695999999999999730e+00,1.478005831944248505e-01,1.425780000000000103e-01
3.704000000000000181e+00,1.424540884983154510e-01,1.383060000000000123e-01
3.712000000000000188e+00,1.369156011251640437e-01,1.333010000000000028e-01
3.719999999999999751e+00,1.311926172241935640e-01,1.275630000000000097e-01
3.728000000000000203e+00,1.252929673089428764e-01,1.213380000000000014e-01
3.735999999999999766e+00,1.192248020601261727e-01,1.159670000000000006e-01
3.744000000000000217e+00,1.129965775442009351e-01,1.085210000000000063e-01
3.751999999999999780e+00,1.066170398746285330e-01,1.026610000000000023e-01
3.759999999999999787e+00,1.000952093438166879e-01,9.704599999999999338e-02
3.768000000000000238e+00,9.344036405469627327e-02,8.959999999999999909e-02
3.775999999999999801e+00,8.666202308181650271e-02,8.203100000000000669e-02
3.784000000000000252e+00,7.976992919267994475e-02,7.666000000000000592e-02
3.791999999999999815e+00,7.277403116085814916e-02,6.982399999999999718e-02
3.799999999999999822e+00,6.568446570315654431e-02,6.164599999999999941e-02
3.807999999999999829e+00,5.851153907380494956e-02,5.529799999999999993e-02
3.816000000000000281e+00,5.126570834926239689e-02,4.431199999999999722e-02
3.824000000000000288e+00,4.395756243777768080e-02,3.967299999999999993e-02
3.831999999999999851e+00,3.659780284838683867e-02,3.185999999999999943e-02
3.839999999999999858e+00,2.919722425442387165e-02,2.514600000000000168e-02
3.848000000000000309e+00,2.176669488703580208e-02,1.623499999999999943e-02
3.855999999999999872e+00,1.431713679445927034e-02,9.643999999999999795e-03
3.863999999999999879e+00,6.859506003113606185e-03,1.953000000000000092e-03
3.872000000000000330e+00,-5.952273832997351981e-04,-5.126999999999999613e-03
3.880000000000000338e+00,-8.036099110371711443e-03,-1.306200000000000069e-02
3.887999999999999901e+00,-1.545217068885763705e-02,-1.892100000000000032e-02
3.895999999999999464e+00,-2.283254926351013098e-02,-2.636700000000000155e-02
3.904000000000000359e+00,-3.016640739860266748e-02,-3.503400000000000264e-02
3.911999999999999922e+00,-3.744300274404527978e-02,-4.125999999999999807e-02
3.919999999999999929e+00,-4.465169754619064540e-02,-4.956100000000000089e-02
3.928000000000000380e+00,-5.178197796772657235e-02,-5.615200000000000052e-02
3.935999999999999943e+00,-5.882347318140162401e-02,-6.274399999999999422e-02
3.943999999999999950e+00,-6.576597420272733974e-02,-7.153299999999999936e-02
3.951999999999999513e+00,-7.259945242729497206e-02,-7.714799999999999436e-02
3.960000000000000409e+00,-7.931407783886713914e-02,-8.483899999999999775e-02
3.967999999999999972e+00,-8.590023685503060669e-02,-9.081999999999999795e-02
3.975999999999999535e+00,-9.234854977782330776e-02,-9.716800000000000437e-02
3.984000000000000430e+00,-9.864988781749205182e-02,-1.018069999999999947e-01
3.991999999999999993e+00,-1.047953896583302680e-01,-1.086430000000000035e-01
4.000000000000000000e+00,-1.107764775363372506e-01,-1.141360000000000013e-01
4.008000000000000007e+00,-1.165848727993727824e-01,-1.206050000000000039e-01
4.016000000000000014e+00,-1.222126109214114048e-01,-1.262209999999999999e-01
4.024000000000000021e+00,-1.276520559434859703e-01,-1.325679999999999914e-01
4.032000000000000028e+00,-1.328959143149747724e-01,-1.373290000000000066e-01
4.040000000000000036e+00,-1.379372481099665482e-01,-1.417239999999999889e-01
4.048000000000000043e+00,-1.427694875945924868e-01,-1.456300000000000094e-01
4.056000000000000050e+00,-1.473864431223803617e-01,-1.502690000000000137e-01
